"","WT","S","E","I","R","M","N","g.avg"
"873",78.8183098359376,1,1,2,4,193,8,0.00467904557794907
"874",79.3110899379745,1,1,2,4,192,8,0.00467904557794907
"875",79.4002174739267,1,1,1,4,193,7,0.00471314581020234
"876",79.4510558946847,1,1,0,4,194,6,0.00475861278654003
"877",79.9255866599143,0,2,0,4,194,6,0.00475861278654003
"878",80.2296688145942,0,2,0,4,193,6,0.00475861278654003
"879",80.2327244740195,0,2,0,4,192,6,0.00475861278654003
"880",80.9868724705156,0,2,0,4,191,6,0.00475861278654003
"881",82.1047789589452,1,2,0,4,191,7,0.00471314581020234
"882",82.3076372462496,0,3,0,4,191,7,0.00471314581020234
"883",82.3439098144308,0,3,0,4,190,7,0.00471314581020234
"884",82.4613703481765,0,2,1,4,190,7,0.00471314581020234
"885",82.7216361625658,1,2,1,4,190,8,0.00475895773214563
"886",83.0286717904729,1,2,0,4,191,7,0.00480447398642697
"887",83.2098064998412,1,1,1,4,191,7,0.00480447398642697
"888",83.3546320180361,0,2,1,4,191,7,0.00480447398642697
"889",83.3896967872792,0,2,1,4,190,7,0.00480447398642697
"890",83.8200882567801,0,2,1,4,189,7,0.00480447398642697
"891",84.9045837983544,0,1,2,4,189,7,0.00480447398642697
"892",85.6923151121567,0,0,3,4,189,7,0.00480447398642697
"893",86.1014773301886,0,0,2,4,190,6,0.00475861278654003
"894",88.026515793093,0,0,1,4,191,5,0.00469440710669831
"895",88.6558821109232,0,0,1,4,190,5,0.00469440710669831
"896",88.8725609306427,0,0,1,4,189,5,0.00469440710669831
"897",89.8728425360079,0,0,0,4,190,4,0.00479739289823512
"898",90.4388154877115,0,0,0,4,189,4,0.00479739289823512
"899",90.538652163021,0,0,0,4,188,4,0.00479739289823512
"900",90.7547737620416,1,0,0,3,188,4,0.00479739289823512
"901",90.767537418818,1,0,0,3,187,4,0.00479739289823512
"902",90.8973205018517,1,0,0,3,186,4,0.00479739289823512
"903",90.9708905091127,1,0,0,3,185,4,0.00479739289823512
"904",91.2090853213158,1,0,0,3,184,4,0.00479739289823512
"905",91.818746913424,1,0,0,3,183,4,0.00479739289823512
"906",92.4878056906432,0,1,0,3,183,4,0.00479739289823512
"907",92.7156895734444,0,1,0,3,182,4,0.00479739289823512
"908",93.1828828230042,0,1,0,3,181,4,0.00479739289823512
"909",94.1806191969352,0,1,0,3,180,4,0.00479739289823512
"910",94.4993523454224,0,1,0,3,179,4,0.00479739289823512
"911",95.1102864887395,0,1,0,3,178,4,0.00479739289823512
"912",95.4495952523797,0,0,1,3,178,4,0.00479739289823512
"913",97.234892659951,0,0,0,3,179,3,0.00486654210789115
"914",97.3217548458597,1,0,0,3,179,4,0.00491981687735552
"915",97.335313362204,1,0,0,3,178,4,0.00491981687735552
"916",97.3598285146886,2,0,0,3,178,5,0.00495178173903414
"917",97.5745901083133,1,1,0,3,178,5,0.00495178173903414
"918",97.9395604056891,0,2,0,3,178,5,0.00495178173903414
"919",98.3910134685877,0,2,0,3,177,5,0.00495178173903414
"920",98.5351717365742,0,2,0,3,176,5,0.00495178173903414
"921",101.238723630152,0,2,0,3,175,5,0.00495178173903414
"922",101.520902765479,0,2,0,3,174,5,0.00495178173903414
"923",101.823616262294,0,2,0,3,173,5,0.00495178173903414
"924",103.593309579832,0,2,0,3,172,5,0.00495178173903414
"925",103.82812699091,0,2,0,3,171,5,0.00495178173903414
"926",104.22252120038,0,2,0,3,170,5,0.00495178173903414
"927",105.724139156489,0,1,1,3,170,5,0.00495178173903414
"928",106.171698768231,0,1,1,3,169,5,0.00495178173903414
"929",106.172097983903,1,1,1,3,169,6,0.00486654210789115
"930",107.123401923255,1,1,1,3,168,6,0.00486654210789115
"931",107.465738292136,1,1,1,3,167,6,0.00486654210789115
"932",108.142322197088,1,1,1,3,166,6,0.00486654210789115
"933",108.206485228445,1,1,1,3,165,6,0.00486654210789115
"934",108.53613687639,1,1,0,3,166,5,0.00482392229231966
"935",109.013727149042,0,2,0,3,166,5,0.00482392229231966
"936",112.851853649001,0,2,0,3,165,5,0.00482392229231966
"937",112.872525272933,0,2,0,3,164,5,0.00482392229231966
"938",113.334882558429,0,1,1,3,164,5,0.00482392229231966
"939",113.722003794715,0,1,0,3,165,4,0.00475999256896241
"940",114.171008264306,0,1,0,3,164,4,0.00475999256896241
"941",116.474113771157,0,0,1,3,164,4,0.00475999256896241
"942",116.608804308905,1,0,1,3,164,5,0.00469606284560517
"943",116.867161295859,0,1,1,3,164,5,0.00469606284560517
"944",116.897339565834,0,1,1,3,163,5,0.00469606284560517
"945",116.923017923067,0,1,1,3,162,5,0.00469606284560517
"946",118.109436891219,0,1,1,3,161,5,0.00469606284560517
"947",118.396456924734,0,1,1,3,160,5,0.00469606284560517
"948",119.177219837168,0,1,1,3,159,5,0.00469606284560517
"949",119.277596131364,0,1,0,3,160,4,0.00475999256896241
"950",120.455606628719,0,1,0,3,159,4,0.00475999256896241
"951",120.687681539482,1,1,0,3,159,5,0.00482392229231966
"952",121.764576583461,0,2,0,3,159,5,0.00482392229231966
"953",123.185249281672,0,2,0,3,158,5,0.00482392229231966
"954",123.350468809275,0,2,0,3,157,5,0.00482392229231966
"955",123.672252127661,0,1,1,3,157,5,0.00482392229231966
"956",123.70982306072,0,1,0,3,158,4,0.00491981687735552
"957",123.81172012004,0,1,0,3,157,4,0.00491981687735552
"958",124.205825767472,0,0,1,3,157,4,0.00491981687735552
"959",124.542946938215,0,0,1,3,156,4,0.00491981687735552
"960",125.157694991246,0,0,1,3,155,4,0.00491981687735552
"961",125.96966057263,0,0,1,3,154,4,0.00491981687735552
"962",126.43136766007,1,0,1,3,154,5,0.00482392229231966
"963",126.435464944378,0,1,1,3,154,5,0.00482392229231966
"964",126.53375464691,0,0,2,3,154,5,0.00482392229231966
"965",127.07581113424,1,0,2,3,154,6,0.00486654210789115
"966",128.150505124578,1,0,2,3,153,6,0.00486654210789115
"967",128.218240300359,0,1,2,3,153,6,0.00486654210789115
"968",128.415891797637,0,1,1,3,154,5,0.00495178173903414
"969",128.466415556171,0,0,2,3,154,5,0.00495178173903414
"970",128.884601375239,0,0,2,3,153,5,0.00495178173903414
"971",129.196039249683,0,0,1,3,154,4,0.00491981687735552
"972",129.592197882711,0,0,1,3,153,4,0.00491981687735552
"973",129.813643551334,0,0,1,3,152,4,0.00491981687735552
"974",129.872678020923,0,0,1,3,151,4,0.00491981687735552
"975",129.946531404866,0,0,1,3,150,4,0.00491981687735552
"976",130.468898300242,0,0,1,3,149,4,0.00491981687735552
"977",130.638506224989,0,0,1,3,148,4,0.00491981687735552
"978",130.843114314098,0,0,1,3,147,4,0.00491981687735552
"979",132.38323313605,0,0,1,3,146,4,0.00491981687735552
"980",133.23906329557,0,0,1,3,145,4,0.00491981687735552
"981",133.309913080875,0,0,1,3,144,4,0.00491981687735552
"982",133.342896273364,0,0,0,3,145,3,0.00486654210789115
"983",134.294710433727,0,0,0,3,144,3,0.00486654210789115
"984",134.897379463928,1,0,0,3,144,4,0.00491981687735552
"985",135.631642755592,2,0,0,3,144,5,0.00495178173903414
"986",136.153280383216,2,0,0,3,143,5,0.00495178173903414
"987",136.229102635954,1,1,0,3,143,5,0.00495178173903414
"988",136.41775257115,2,1,0,3,143,6,0.00497309164681989
"989",136.586708711292,1,2,0,3,143,6,0.00497309164681989
"990",136.615195805822,0,3,0,3,143,6,0.00497309164681989
"991",136.845088413963,0,2,1,3,143,6,0.00497309164681989
"992",137.058798613467,1,2,1,3,143,7,0.00498831300952399
"993",137.352613295691,1,1,2,3,143,7,0.00498831300952399
"994",137.402141489048,1,1,2,3,142,7,0.00498831300952399
"995",137.513486069458,1,1,2,3,141,7,0.00498831300952399
"996",137.932782198884,1,0,3,3,141,7,0.00498831300952399
"997",138.352491638633,1,0,3,3,140,7,0.00498831300952399
"998",138.639599315144,1,0,2,3,141,6,0.00497309164681989
"999",140.229349234181,1,0,1,3,142,5,0.00495178173903414
"1000",140.268485079067,1,0,1,3,141,5,0.00495178173903414
"1001",140.645810108647,0,1,1,3,141,5,0.00495178173903414
"1002",140.72494170153,0,1,1,3,140,5,0.00495178173903414
"1003",140.817854960515,0,1,0,3,141,4,0.00491981687735552
"1004",141.30590575644,0,1,0,3,140,4,0.00491981687735552
"1005",141.441249804582,0,1,0,3,139,4,0.00491981687735552
"1006",143.164731387749,0,1,0,3,138,4,0.00491981687735552
"1007",143.193049650482,0,1,0,3,137,4,0.00491981687735552
"1008",144.171110706286,1,1,0,3,137,5,0.00495178173903414
"1009",145.78454066816,1,1,0,3,136,5,0.00495178173903414
"1010",146.683316008497,0,2,0,3,136,5,0.00495178173903414
"1011",147.262031969271,0,1,1,3,136,5,0.00495178173903414
"1012",147.305981123302,0,0,2,3,136,5,0.00495178173903414
"1013",147.737453788971,0,0,2,3,135,5,0.00495178173903414
"1014",148.20840284399,1,0,2,3,135,6,0.00497309164681989
"1015",148.789639288468,2,0,2,3,135,7,0.00498831300952399
"1016",150.014762608427,2,0,2,3,134,7,0.00498831300952399
"1017",150.821464013814,2,0,1,3,135,6,0.00497309164681989
"1018",151.775736657362,2,0,0,3,136,5,0.00495178173903414
"1019",151.942754936253,3,0,0,3,136,6,0.00486654210789115
"1020",152.280616385838,2,1,0,3,136,6,0.00486654210789115
"1021",152.491627678307,2,1,0,3,135,6,0.00486654210789115
"1022",152.685963919335,1,2,0,3,135,6,0.00486654210789115
"1023",152.744228196883,0,3,0,3,135,6,0.00486654210789115
"1024",153.209619491286,0,2,1,3,135,6,0.00486654210789115
"1025",154.286406424926,0,2,0,3,136,5,0.00482392229231966
"1026",154.437713046103,0,2,0,3,135,5,0.00482392229231966
"1027",155.698185150367,0,2,0,3,134,5,0.00482392229231966
"1028",156.010350749954,0,2,0,3,133,5,0.00482392229231966
"1029",156.037623063587,0,2,0,3,132,5,0.00482392229231966
"1030",158.15417314188,0,2,0,3,131,5,0.00482392229231966
"1031",158.728638432756,0,2,0,3,130,5,0.00482392229231966
"1032",158.93595907628,0,1,1,3,130,5,0.00482392229231966
"1033",159.411530844154,0,1,1,3,129,5,0.00482392229231966
"1034",159.658557581863,0,0,2,3,129,5,0.00482392229231966
"1035",159.977271325876,0,0,1,3,130,4,0.00491981687735552
"1036",160.834484415721,1,0,1,3,130,5,0.00495178173903414
"1037",161.532455948663,1,0,1,3,129,5,0.00495178173903414
"1038",162.352537957732,1,0,1,3,128,5,0.00495178173903414
"1039",162.461429168978,1,0,0,3,129,4,0.00491981687735552
"1040",162.604716024045,0,1,0,3,129,4,0.00491981687735552
"1041",162.782948627681,0,1,0,3,128,4,0.00491981687735552
"1042",162.848281799222,0,1,0,3,127,4,0.00491981687735552
"1043",164.714882191875,0,1,0,3,126,4,0.00491981687735552
"1044",165.878603969212,0,1,0,3,125,4,0.00491981687735552
"1045",167.678039062072,0,0,0,4,125,4,0.00491981687735552
"1046",168.176753114179,0,0,0,4,124,4,0.00491981687735552
"1047",169.992992161304,1,0,0,4,124,5,0.00495178173903414
"1048",171.331173502212,0,1,0,4,124,5,0.00495178173903414
"1049",171.660783042872,0,0,1,4,124,5,0.00495178173903414
"1050",171.717502259024,0,0,1,4,123,5,0.00495178173903414
"1051",171.961364370106,0,0,0,4,124,4,0.00491981687735552
"1052",172.675681353349,0,0,0,4,123,4,0.00491981687735552
"1053",172.694510823119,0,0,0,4,122,4,0.00491981687735552
"1054",172.873175036682,1,0,0,4,122,5,0.00508183268553281
"1055",173.4548203811,0,1,0,4,122,5,0.00508183268553281
"1056",173.966715743024,1,1,0,4,122,6,0.00508146743556878
"1057",175.34459423875,1,0,1,4,122,6,0.00508146743556878
"1058",175.54095696714,2,0,1,4,122,7,0.0049898783665127
"1059",176.279911272278,2,0,1,4,121,7,0.0049898783665127
"1060",176.537788774492,2,0,1,4,120,7,0.0049898783665127
"1061",176.564329215502,1,1,1,4,120,7,0.0049898783665127
"1062",176.761124625631,1,1,0,4,121,6,0.00486654210789115
"1063",177.045855084541,1,1,0,4,120,6,0.00486654210789115
"1064",177.084858849941,0,2,0,4,120,6,0.00486654210789115
"1065",177.387685579545,1,2,0,3,120,6,0.00486654210789115
"1066",177.465257106477,1,1,1,3,120,6,0.00486654210789115
"1067",177.531894692476,1,1,1,3,119,6,0.00486654210789115
"1068",177.554681063362,1,0,2,3,119,6,0.00486654210789115
"1069",177.673168188946,1,0,1,3,120,5,0.00495178173903414
"1070",177.951457206675,0,1,1,3,120,5,0.00495178173903414
"1071",178.808281510557,0,1,1,3,119,5,0.00495178173903414
"1072",179.18812306397,0,1,1,3,118,5,0.00495178173903414
"1073",179.816404918533,0,1,1,3,117,5,0.00495178173903414
"1074",180.816206475878,0,1,0,3,118,4,0.00491981687735552
"1075",181.807641996495,1,1,0,2,118,4,0.00491981687735552
"1076",182.770374722525,1,1,0,2,117,4,0.00491981687735552
"1077",184.502859250803,1,1,0,2,116,4,0.00491981687735552
"1078",185.429998389245,2,1,0,2,116,5,0.00495178173903414
"1079",185.722488830163,2,1,0,2,115,5,0.00495178173903414
"1080",186.858599605782,1,2,0,2,115,5,0.00495178173903414
"1081",187.089837825171,1,2,0,2,114,5,0.00495178173903414
"1082",187.120137729326,1,1,1,2,114,5,0.00495178173903414
"1083",187.165437810861,2,1,1,2,114,6,0.00497309164681989
"1084",187.198710697527,2,1,0,2,115,5,0.00495178173903414
"1085",187.222760668437,1,2,0,2,115,5,0.00495178173903414
"1086",188.324521296253,2,2,0,2,115,6,0.00486654210789115
"1087",188.926935589806,2,2,0,2,114,6,0.00486654210789115
"1088",189.225679451167,1,3,0,2,114,6,0.00486654210789115
"1089",189.918081098067,1,2,1,2,114,6,0.00486654210789115
"1090",189.966327868349,0,3,1,2,114,6,0.00486654210789115
"1091",190.038784112926,0,3,1,2,113,6,0.00486654210789115
"1092",190.458893481998,0,2,2,2,113,6,0.00486654210789115
"1093",190.460910114086,0,1,3,2,113,6,0.00486654210789115
"1094",190.556857941268,0,0,4,2,113,6,0.00486654210789115
"1095",190.566000127154,0,0,3,2,114,5,0.00482392229231966
"1096",190.942001665663,0,0,2,2,115,4,0.00475999256896241
"1097",192.041268368975,0,0,1,2,116,3,0.00465344303003368
"1098",192.98820229117,0,0,1,2,115,3,0.00465344303003368
"1099",194.336399575369,1,0,1,2,115,4,0.00475999256896241
"1100",194.898208714968,1,0,1,2,114,4,0.00475999256896241
"1101",196.657316667089,1,0,0,2,115,3,0.00486654210789115
"1102",197.01206287965,1,0,0,2,114,3,0.00486654210789115
"1103",197.712866066619,1,0,0,2,113,3,0.00486654210789115
"1104",197.876900689024,0,1,0,2,113,3,0.00486654210789115
"1105",198.91726448791,0,1,0,2,112,3,0.00486654210789115
"1106",201.266952508287,0,1,0,2,111,3,0.00486654210789115
"1107",202.751358559582,0,1,0,2,110,3,0.00486654210789115
"1108",205.127855464458,0,0,1,2,110,3,0.00486654210789115
"1109",206.51116349472,0,0,0,2,111,2,0.00475999256896241
"1110",207.036228779911,0,0,0,2,110,2,0.00475999256896241
"1111",207.349563033329,0,0,0,2,109,2,0.00475999256896241
"1112",208.41107677066,0,0,0,2,108,2,0.00475999256896241
"1113",208.72366189391,0,0,0,2,107,2,0.00475999256896241
"1114",209.255702486743,0,0,0,2,106,2,0.00475999256896241
"1115",210.176348746012,0,0,0,2,105,2,0.00475999256896241
"1116",211.504065221124,0,0,0,2,104,2,0.00475999256896241
"1117",212.746856124663,0,0,0,2,103,2,0.00475999256896241
"1118",214.154134857394,0,0,0,2,102,2,0.00475999256896241
"1119",215.070413892595,0,0,0,2,101,2,0.00475999256896241
"1120",215.813042863611,0,0,0,2,100,2,0.00475999256896241
"1121",215.948468623301,0,0,0,2,99,2,0.00475999256896241
"1122",216.410206927569,0,0,0,2,98,2,0.00475999256896241
"1123",217.496908450356,1,0,0,2,98,3,0.00486654210789115
"1124",220.000470355254,1,0,0,2,97,3,0.00486654210789115
"1125",221.051742999146,1,0,0,2,96,3,0.00486654210789115
"1126",222.637919726922,2,0,0,2,96,4,0.00475999256896241
"1127",223.854083928317,2,0,0,2,95,4,0.00475999256896241
"1128",224.648902252995,2,0,0,2,94,4,0.00475999256896241
"1129",225.374243355042,1,1,0,2,94,4,0.00475999256896241
"1130",225.720913778967,1,1,0,2,93,4,0.00475999256896241
"1131",225.73100693133,0,2,0,2,93,4,0.00475999256896241
"1132",225.944605223074,0,2,0,2,92,4,0.00475999256896241
"1133",228.456314478706,0,2,0,2,91,4,0.00475999256896241
"1134",229.277251361422,0,2,0,2,90,4,0.00475999256896241
"1135",229.625512215474,0,1,1,2,90,4,0.00475999256896241
"1136",230.110189323886,0,0,2,2,90,4,0.00475999256896241
"1137",230.588141108083,0,0,1,2,91,3,0.00465344303003368
"1138",230.961860648472,0,0,1,2,90,3,0.00465344303003368
"1139",231.024739616435,0,0,0,2,91,2,0.00475999256896241
"1140",231.105515981747,0,0,0,2,90,2,0.00475999256896241
"1141",232.003052660764,0,0,0,2,89,2,0.00475999256896241
"1142",232.771204386887,1,0,0,1,89,2,0.00475999256896241
"1143",232.830074365819,2,0,0,1,89,3,0.00465344303003368
"1144",233.182888891538,1,1,0,1,89,3,0.00465344303003368
"1145",234.805886264192,0,2,0,1,89,3,0.00465344303003368
"1146",235.857963923288,0,1,1,1,89,3,0.00465344303003368
"1147",236.872376535097,0,1,1,1,88,3,0.00465344303003368
"1148",237.374969342621,0,0,2,1,88,3,0.00465344303003368
"1149",237.597243926367,1,0,2,0,88,3,0.00465344303003368
"1150",237.760804234207,1,0,1,0,89,2,0.00475999256896241
"1151",238.322373135737,1,0,0,0,90,1,0.00507964118574863
"1152",238.436167656576,1,0,0,0,89,1,0.00507964118574863
"1153",240.39266041748,1,0,0,0,88,1,0.00507964118574863
"1154",241.457882446416,1,0,0,0,87,1,0.00507964118574863
"1155",242.912326444933,1,0,0,0,86,1,0.00507964118574863
"1156",244.612775197541,0,1,0,0,86,1,0.00507964118574863
"1157",244.875513962869,0,1,0,0,85,1,0.00507964118574863
"1158",244.997719130192,0,1,0,0,84,1,0.00507964118574863
"1159",246.387258321377,0,1,0,0,83,1,0.00507964118574863
"1160",246.407468688828,0,1,0,0,82,1,0.00507964118574863
"1161",247.760222177499,0,1,0,0,81,1,0.00507964118574863
"1162",248.13085470905,0,1,0,0,80,1,0.00507964118574863
"1163",251.237971733488,0,1,0,0,79,1,0.00507964118574863
"1164",254.959745494438,0,1,0,0,78,1,0.00507964118574863
"1165",254.967916488577,0,1,0,0,77,1,0.00507964118574863
"1166",257.712181318092,0,1,0,0,76,1,0.00507964118574863
"1167",258.21988689458,0,1,0,0,75,1,0.00507964118574863
"1168",259.302834374387,0,1,0,0,74,1,0.00507964118574863
"1169",260.246725048342,0,1,0,0,73,1,0.00507964118574863
"1170",260.26365749299,0,1,0,0,72,1,0.00507964118574863
"1171",261.189324355786,0,1,0,0,71,1,0.00507964118574863
"1172",261.860272587889,0,1,0,0,70,1,0.00507964118574863
"1173",263.165604423012,0,0,1,0,70,1,0.00507964118574863
"1174",263.424969015733,0,0,0,0,71,0,NA
