"","g.start","sigma","r","mu","B","alpha","K","rho","lambda","Br","phi"
"154",0.176105003897101,0.139507633121684,0.0368770017055795,0.000437877268530428,0.0781751711154357,0.71539216383826,225,0.259560119360685,0.00615606473293155,0.0661569839157164,0.00824881698470563
"155",0.0423755106516182,0.105145257804543,0.0906611649086699,0.000596029046690092,0.545824737125076,0.756502002652269,353,0.159956945339218,0.011241339626722,0.0564899546373635,0.0138347522495314
"156",0.0281294031068683,0.127994872117415,0.055870493222028,0.000470792385051027,0.535917682293803,0.642010226089042,62,0.108404432423413,0.0124021726334468,0.0240267250034958,0.0120502512948588
"157",0.104975403286517,0.00258869654498994,0.04100281605497,5.91999595053494e-05,0.423138837749138,0.657853080774657,76,0.0245384522713721,0.0135835178848356,0.0439411077462137,0.00867123338859528
"158",0.0664791818708181,0.0900762024335563,0.0074685747269541,0.000928213438019156,0.153879495174624,0.292798404116184,495,0.360005935654044,0.0174231190839782,0.0827209103200585,0.0172511177044362
"159",0.138815585896373,0.181703173462301,0.0726816115202382,0.000811171231558546,0.185790949105285,0.434871749661397,121,0.564598614117131,0.0194511800911278,0.112546356259845,0.0176816995022818
"160",0.0783836672548205,0.0336651038378477,0.0819648904260248,0.000581343340454623,0.404526984971017,0.314846953609958,338,0.338125022361055,0.00254327716771513,0.107272808910348,0.00814565407112241
"161",0.0648558193817735,0.0472691188100725,0.0107696249615401,0.000585470986319706,0.196892253542319,0.368195758608636,458,0.50951464753598,0.0124408920900896,0.0882241964619607,0.00631105535663664
"162",0.0468579239211977,0.0815074038226157,0.0921030660625547,0.000671823073877022,0.415780734457076,0.25123846513452,75,0.868318441323936,0.00286354230716825,0.0819514111196622,0.00401480758562684
"163",0.027049794793129,0.0625515990424901,0.000827450794167817,0.000861702020745724,0.191213794820942,0.869036015821621,167,0.834570296574384,0.012948309876956,0.103755065570585,0.00498785712756217
"164",0.153769585164264,0.155826674168929,0.00247156901750714,0.000428676930023357,0.494000874529593,0.795456708350684,440,0.0014334402512759,0.00127588890958577,0.0661657915730029,0.0148573457309976
"165",0.0432556726038456,0.144923978345469,0.0383929444709793,0.000446259760530666,0.290238779690117,0.366202130971942,367,0.780309900641441,0.00717137090861797,0.0389136779401451,0.0147985626803711
"166",0.0946571342181414,0.0740788146853447,0.0871788715012372,0.000330811629537493,0.445112909958698,0.745683440763969,133,0.0164107703603804,0.017956468956545,0.0675455776322633,0.000907755042426288
"167",0.192018162598833,0.0473402983509004,0.0517354983370751,0.000368210799992085,0.236893337289803,0.305907452711836,108,0.843878680607304,0.0199172284873202,0.0471531751379371,0.0110362756391987
"168",0.113977701496333,0.118680826295167,0.00025217963848263,0.000599992011906579,0.199377931840718,0.42783105786657,99,0.682861529756337,0.00567375352606177,0.0414579596882686,0.000752778202295303
"169",0.136800386430696,0.142333526397124,0.0482247966574505,0.000900140534155071,0.477750429254957,0.852166861703154,279,0.0768724605441093,0.00946835729759186,0.0568840066483244,0.00297007546760142
"170",0.190168073261157,0.0305931148119271,0.0859592049848288,0.000751562766497955,0.381291526090354,0.934083419851959,44,0.549424820113927,0.00935989168006927,0.0310183569369838,0.00167373359203339
"171",0.0642295337282121,0.18756403257139,0.0284079986391589,0.000255009481916204,0.112194309197366,0.774104547279421,119,0.355528339976445,0.00812961236108094,0.107044502282515,0.0193853583885357
"172",0.116785512771457,0.129192860005423,0.0419737829361111,0.000780036336742341,0.446162003045902,0.957222660479601,381,0.61322071030736,0.00195697601418942,0.0583501682663336,0.000736970212310553
"173",0.0790875656530261,0.0728071523364633,0.0331266118912026,0.000553205880802125,0.440051409020089,0.978493608417921,445,0.315188526175916,0.00394908634014428,0.0815780413849279,0.00823246486950666
"174",0.199708039080724,0.101276230905205,0.0611097248503938,0.000927799670957029,0.438393906876445,0.566383867349941,47,0.0313791090156883,0.0158493725210428,0.0760996024403721,0.000785721717402339
"175",0.00645737359300256,0.140605679154396,0.0380980050889775,1.48857107851654e-05,0.135648545878939,0.332285954908002,230,0.584920638240874,0.0174947720672935,0.0855908602289855,0.00474538438953459
"176",0.060094735911116,0.156042452668771,0.00301047798711807,0.000538824981544167,0.449251473485492,0.351635886414442,481,0.610799866495654,0.00827623284887523,0.0392760156933218,0.00173169089015573
"177",0.118588146101683,0.0703309233766049,0.0562719742767513,7.7871972694993e-05,0.496440831292421,0.974868668068666,56,0.754789199447259,0.0121897502196953,0.0527077509835362,0.00392396652605385
"178",0.0153766707982868,0.0530100602656603,0.00540897790342569,0.000265444541117176,0.491431618062779,0.373094284790568,58,0.91642854665406,0.0162502825586125,0.079707920695655,0.000256386897526681
"179",0.153755833022296,0.0487540940754116,0.0883024248061702,3.89913062099367e-05,0.376482456293888,0.595409281842876,213,0.790929471841082,0.00184056754224002,0.0847193748503923,0.00274496560450643
"180",0.149931735405698,0.0554546891711652,0.0375314232893288,0.000768975007347763,0.545088293217123,0.495366723800544,460,0.494641017634422,0.00588455899618566,0.0437420627148822,0.019457587338984
"181",0.108813470555469,0.129236090416089,0.0905323491431773,0.000494038291741163,0.414531688392162,0.250922501785681,113,0.120723997475579,0.0128101254114881,0.104613812738098,0.00468384438659996
"182",0.028046162519604,0.0639912473969162,0.0626922450494021,9.40932142548263e-05,0.494598836009391,0.708394000423141,370,0.642083380604163,0.00539642773102969,0.109002316840924,0.0197443254152313
"183",0.0387513584922999,0.00483354604803026,0.0102692163316533,0.000194225218612701,0.351827487070113,0.947261710825842,234,0.567915968829766,0.0146746051032096,0.061236891085282,0.018614792842418
"184",0.167762362910435,0.0190445201937109,0.0194813353009522,0.000216377553297207,0.355604161578231,0.690947195747867,100,0.755886832484975,0.000875279083848,0.095139393704012,0.00724199299234897
"185",0.0252500310540199,0.171851784968749,0.0540001515066251,0.000162078666035086,0.0765835856553167,0.25827255146578,375,0.969228741712868,0.00962103177327663,0.0556880041072145,0.0173307774076238
"186",0.147006183397025,0.114791079470888,0.0892327348701656,0.000853974216850475,0.52759745339863,0.513522795517929,186,0.915099331177771,0.0177212598267943,0.0465627033542842,0.0155003840848804
"187",0.0646207706537098,0.16720462073572,0.0847857191925868,0.000549007575493306,0.349278876045719,0.401288073393516,277,0.0154525763355196,0.00764371492434293,0.0215423172386363,0.0160105891292915
"188",0.11488946871832,0.0775809363462031,0.0824328766670078,4.87412693910301e-05,0.0736749653704464,0.86655676655937,18,0.53695352980867,0.0152006090572104,0.0680783010134473,0.00916189003270119
"189",0.117391345510259,0.154939105920494,0.00315517229028046,0.00041975903022103,0.183121946360916,0.506877487001475,154,0.320925693027675,0.0111470493488014,0.0802199522312731,0.0145157147198915
"190",0.167903320631012,0.0828931883443147,0.0570766435470432,0.000820074814837426,0.17070307682734,0.902475257928018,57,0.144233033061028,0.0148984453547746,0.0819672960368916,0.010920809879899
"191",0.0518383212853223,0.00854604942724109,0.00437879783567041,0.000220200420357287,0.539055301644839,0.890838043065742,5,0.820555460872129,0.00359728648792952,0.0348432549787685,0.0122412020713091
"192",0.135919219255447,0.0810714322142303,0.0917109213769436,0.000169934761943296,0.284107332536951,0.266650178295095,379,0.325806589564309,0.00194520733319223,0.0677648690575734,0.00522210888564587
"193",0.163919509667903,0.0530885069165379,0.0244596810545772,0.000189019497483969,0.49563456857577,0.390124247816857,214,0.795748979551718,0.0163253837963566,0.0954145992454141,0.00926311838906258
"194",0.0801540178712458,0.0922419023234397,0.022247291286476,0.000287482519866899,0.103682322264649,0.957362836459652,199,0.155809601536021,0.0128625350864604,0.108311478239484,0.0134562459494919
"195",0.0344884888269007,0.168514544842765,0.00215838484000415,0.00079584996169433,0.402047238033265,0.497814483649563,278,0.687594260787591,0.00214773640967906,0.0577906488953158,0.0140125017473474
"196",0.18392950007692,0.0586588917765766,0.0786231603473425,0.000240520623512566,0.390838707517833,0.596788475639187,328,0.360630077077076,0.00858206568751484,0.075778312170878,0.00989012587815523
"197",0.0808664811309427,0.0878619125578552,0.0134161403402686,8.03874826524407e-05,0.0685492387972772,0.339997712348122,263,0.49008559808135,0.0169447078276426,0.0812725218757987,0.0194244559714571
"198",0.149520215252414,0.125423652119935,0.0500307870097458,0.000970166629878804,0.41701863608323,0.30648786528036,73,0.139793218579143,0.0134762627165765,0.0285849814815447,0.0131195171549916
"199",0.169044119073078,0.187596241524443,0.0654514453373849,0.000929717904655263,0.549623756972142,0.887486992403865,303,0.103217317955568,0.0136182475136593,0.088504723161459,0.0170707414904609
"200",0.178147834446281,0.020014818944037,0.0175852983025834,5.08747478015721e-05,0.484406281448901,0.845493084925693,256,0.95350056188181,0.0129433796973899,0.0604992532217875,0.00532146660611033
